log_id,timestamp,cmdb_id,log_name,value
67fbd71a0ad64853bfd7ac1353217ceb,1615111440,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:04:00
0721cbd84df94e5a81f60616aa51e0ac,1615111500,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:05:00
894619be86f740dd9f6e8602e4bda7ab,1615111560,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:06:00
6a6f1226b3584f35b149208d745dc8e8,1615111620,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:07:00
4a88ed2a627645e9be4b8879f04c789b,1615111680,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:08:00
1feee0de4a3e48c3b0f14ee8f3791925,1615111740,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:09:00
3ceca6e6481248739b7b709513a134b6,1615111800,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:10:00
85b8d46c1d0245f98bb7703095ebe09c,1615111860,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:11:00
5daef4337ab84c658cb617f08090aa9f,1615111920,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:12:00
040ec960f29e4eb091cf1d301d87bcde,1615111980,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:13:00
55b0b4b9e5fe47bbbe1c7c89fc2ebfb6,1615112040,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:14:00
ffb3a0ddd5944a98af3eeaf3c54fac14,1615112100,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:15:00
f5dbc07c82d04e878d0ff5c624143565,1615112160,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:16:00
3ca622450d114d61a4463429ef513bde,1615112220,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:17:00
ce2921a0bf9a4287b89fe6c1bb2939d2,1615112280,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:18:00
52917a5831c1489db9cfc4aeee4096ec,1615112340,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:19:00
22999b565ca54d2783920ff0961ae9a0,1615112400,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:20:00
2965df0c3ddb481fa692b7f817053a5c,1615112460,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:21:00
903fd124c4f54821ae06a0a0f388dbdc,1615112520,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:22:00
4009c78ca2264e1cbf55005468639a92,1615112580,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:23:00
90aecd74103a46d58568060b034da76d,1615112640,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:24:00
6423908866414d6d8f0a1aba31d1a1d7,1615112700,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:25:00
cf05f50501dd41d9a50078a7e572230e,1615112760,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:26:00
b5785fc652a24f67858ccdd57a75684a,1615112820,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:27:00
54bbdbe6043544fbbb1b8963dc2e6dee,1615112880,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:28:00
527e78f32c534db38f2335385bbef3b3,1615112940,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:29:00
991f304655474d45b96305d16e57a2a0,1615113000,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
c88d1572d17c46abbccef867f8945cad,1615113060,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
adae6bdd444c4c06a0211e209468796a,1615113120,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
848e7d97017440d6a8e3d8b53c4bac74,1615113180,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
421b777d58c04a67b7fb8ce38a2b2a4d,1615113240,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
f7cae0e09e0745c790d78e4bbd502cc3,1615113300,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
3234213c34e3498583dd64a029345f0f,1615113360,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
b4b9628abe24464a9c058c2c0948746a,1615113420,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
df4d6a9ceea840108d9b93a7787c4666,1615113480,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
0d95db2a50e44ac2ad0562675f972748,1615113540,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
7d00e0068af044d9995bdd6a552561a5,1615113600,Mysql01,service.log,Anomaly detected around 2021-03-07 16:05:00; component=Mysql01; reason=high memory usage
25114e31a5e54c718ca05027b8c3ceab,1615113660,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:41:00
e8c3158a28ee4c8aa5b79d8e5126fb7f,1615113720,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:42:00
4385bbadd86a44d090bf33db0670f18c,1615113780,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:43:00
6a0f411f48a748819a98852f46e42536,1615113840,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:44:00
e64c087e6b1c45eebba07fa62fcf74d9,1615113900,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:45:00
e591396d5d574ca594813855fb799801,1615113960,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:46:00
0ffc144c4a134552845ba6fd62c65bbd,1615114020,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:47:00
59bfa46d1e094cc08745dfd7b88a4bb4,1615114080,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:48:00
37c8c7985f5a413ea70173f32265aec9,1615114140,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:49:00
3585bca1538c4f859f82d1823cb7bae7,1615114200,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:50:00
0ef97d1cde2545c9b47c39fcdff090b5,1615114260,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:51:00
c8a9436c1c5d4c3b952256f031e6e91e,1615114320,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:52:00
d5538119ddba46b3a98c011d101d3b7e,1615114380,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:53:00
4c0fb96117934ab2a8271dc289dafe1c,1615114440,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:54:00
ce4ce477a4364e758e0bd4072b7f92d1,1615114500,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:55:00
35664f127e0e4a38bf8c6431a8174ac2,1615114560,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:56:00
99e0f13c7a7f40668c120d71f6fed506,1615114620,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:57:00
0c6f52466e874f45a648f3248230e7a5,1615114680,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:58:00
8178b0e21ca04849ae9e9ce7b1903393,1615114740,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 10:59:00
59fd1411610c420aa58dd2da87d178f4,1615114800,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:00:00
7b45ede33ae145f3940ea29643c66d78,1615114860,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:01:00
18e57c8281564a9084ac89cc269b8aea,1615114920,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:02:00
5e4457d58ef546128e6734af75cf4343,1615114980,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:03:00
98d338032e11417b84a78340e6e07fef,1615115040,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:04:00
61f8d57990ac4de48727c164c2081905,1615115100,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:05:00
aeb2ce450ab74a4ca4d3676161a8de06,1615115160,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:06:00
5c06ae5d952f4525b8a330c1186ef0a9,1615115220,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:07:00
6ae54dee7ebc43dab0eaf10c2441d966,1615115280,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:08:00
22417ba407354aab9e3f3e28ef8cb578,1615115340,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:09:00
2bbe848c7ddb47a7ae90fa6986417d37,1615115400,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:10:00
e2a93da3ebbb472ba35df07854b5215f,1615115460,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:11:00
69e6b635e45d4d9497251ce1d4abb074,1615115520,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:12:00
02cbc14bd15842a3a0ae0b41ea92571e,1615115580,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:13:00
6b90ad22ab004ff494d72c8a61f0c41a,1615115640,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:14:00
df94287ea83a49e8ae269881418868a7,1615115700,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:15:00
76fa9ef90d3046788e9e25668c5e95ca,1615115760,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:16:00
179c7d25e439485fa6a0f488ce0cd739,1615115820,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:17:00
f542834e7acb492ca1785b5c6e9902ce,1615115880,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:18:00
5923b7028b7a48f89345df73c2f53229,1615115940,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:19:00
4a0e900eb2684ad69be8e8f2ac03a88f,1615116000,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:20:00
018f72c4945247678f589886bda0ee53,1615116060,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:21:00
f61f4ca56fcf4892ab4dcbc02a117f37,1615116120,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:22:00
eeb06a5ffefe4be29386bfeac7790457,1615116180,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:23:00
904813f213b34eafae2e62472f2d0d06,1615116240,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:24:00
f3d3553b8e994a3f8eba87befe609429,1615116300,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:25:00
0e861c3d5e2f43d4a8c6f08ce0e26b0a,1615116360,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:26:00
7e76149e8e7b4c6e9265bbb408464932,1615116420,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:27:00
a60c5da2d8444769a161a12c3a1fe931,1615116480,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:28:00
cd8aca22e226451ea9e78c9ca4edc9eb,1615116540,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:29:00
b07459e64937414382a3b239529b48bb,1615116600,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:30:00
605ac06f995e42b9b827df0a08798c1d,1615116660,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:31:00
0292c6d030854fff98fd23ff958a02e2,1615116720,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:32:00
453347f17fb74752a318fe65d9bf13e0,1615116780,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:33:00
167cd443c98b4d918fa1819b1864d540,1615116840,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:34:00
59874ee804104172a91a5fc15af1b4fc,1615116900,Mysql01,service.log,Healthy service heartbeat at 2021-03-07 11:35:00
