timestamp,cmdb_id,kpi_name,value
1615109820,MG02,OSLinux-CPU_CPU_CPUCpuUtil,23.7063
1615109820,MG02,OSLinux-MEM_MEM_MemUsedPercent,48.1904
1615109820,MG02,OSLinux-NET_NET_NicLatency,9.1964
1615109820,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,19.7633
1615109820,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,47.3104
1615109820,Mysql01,OSLinux-NET_NET_NicLatency,6.7577
1615109820,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,20.6932
1615109820,Redis01,OSLinux-MEM_MEM_MemUsedPercent,49.4352
1615109820,Redis01,OSLinux-NET_NET_NicLatency,6.2849
1615109880,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,24.6364
1615109880,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,47.6979
1615109880,Tomcat01,OSLinux-NET_NET_NicLatency,8.401
1615109880,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,24.1751
1615109880,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,46.5384
1615109880,Tomcat02,OSLinux-NET_NET_NicLatency,6.5518
1615109880,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.6187
1615109880,MG01,OSLinux-MEM_MEM_MemUsedPercent,48.0119
1615109880,MG01,OSLinux-NET_NET_NicLatency,9.6108
1615109880,MG02,OSLinux-CPU_CPU_CPUCpuUtil,19.9393
1615109880,MG02,OSLinux-MEM_MEM_MemUsedPercent,47.5947
1615109880,MG02,OSLinux-NET_NET_NicLatency,10.9438
1615109880,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,21.8871
1615109880,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,47.2943
1615109880,Mysql01,OSLinux-NET_NET_NicLatency,10.0366
1615109880,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,24.3526
1615109880,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.2566
1615109880,Redis01,OSLinux-NET_NET_NicLatency,5.7411
1615109940,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,21.676
1615109940,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,47.8088
1615109940,Tomcat01,OSLinux-NET_NET_NicLatency,10.4733
1615109940,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,24.4355
1615109940,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,50.558
1615109940,Tomcat02,OSLinux-NET_NET_NicLatency,7.8682
1615109940,MG01,OSLinux-CPU_CPU_CPUCpuUtil,24.7863
1615109940,MG01,OSLinux-MEM_MEM_MemUsedPercent,45.8336
1615109940,MG01,OSLinux-NET_NET_NicLatency,10.5265
1615109940,MG02,OSLinux-CPU_CPU_CPUCpuUtil,22.8416
1615109940,MG02,OSLinux-MEM_MEM_MemUsedPercent,50.235
1615109940,MG02,OSLinux-NET_NET_NicLatency,7.4801
1615109940,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,24.9454
1615109940,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,45.1501
1615109940,Mysql01,OSLinux-NET_NET_NicLatency,10.087
1615109940,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,23.9169
1615109940,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.2453
1615109940,Redis01,OSLinux-NET_NET_NicLatency,9.9722
1615110000,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,19.534
1615110000,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,50.8681
1615110000,Tomcat01,OSLinux-NET_NET_NicLatency,6.3277
1615110000,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,21.2514
1615110000,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.4881
1615110000,Tomcat02,OSLinux-NET_NET_NicLatency,8.459
1615110000,MG01,OSLinux-CPU_CPU_CPUCpuUtil,24.3416
1615110000,MG01,OSLinux-MEM_MEM_MemUsedPercent,50.6709
1615110000,MG01,OSLinux-NET_NET_NicLatency,8.7993
1615110000,MG02,OSLinux-CPU_CPU_CPUCpuUtil,21.1934
1615110000,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.6446
1615110000,MG02,OSLinux-NET_NET_NicLatency,5.4129
1615110000,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,22.1131
1615110000,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,48.4993
1615110000,Mysql01,OSLinux-NET_NET_NicLatency,7.6833
1615110000,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,24.8947
1615110000,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.4817
1615110000,Redis01,OSLinux-NET_NET_NicLatency,7.106
1615110060,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,20.8925
1615110060,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,47.9615
1615110060,Tomcat01,OSLinux-NET_NET_NicLatency,7.6777
1615110060,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,24.8758
1615110060,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,48.3785
1615110060,Tomcat02,OSLinux-NET_NET_NicLatency,6.242
1615110060,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.3221
1615110060,MG01,OSLinux-MEM_MEM_MemUsedPercent,45.955
1615110060,MG01,OSLinux-NET_NET_NicLatency,7.0749
1615110060,MG02,OSLinux-CPU_CPU_CPUCpuUtil,23.6948
1615110060,MG02,OSLinux-MEM_MEM_MemUsedPercent,50.3353
1615110060,MG02,OSLinux-NET_NET_NicLatency,6.4183
1615110060,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,23.6818
1615110060,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,47.6498
1615110060,Mysql01,OSLinux-NET_NET_NicLatency,8.225
1615110060,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,22.1975
1615110060,Redis01,OSLinux-MEM_MEM_MemUsedPercent,45.2553
1615110060,Redis01,OSLinux-NET_NET_NicLatency,5.3972
1615110120,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,22.32
1615110120,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,48.926
1615110120,Tomcat01,OSLinux-NET_NET_NicLatency,6.3463
1615110120,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,19.2631
1615110120,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.9226
1615110120,Tomcat02,OSLinux-NET_NET_NicLatency,5.2051
1615110120,MG01,OSLinux-CPU_CPU_CPUCpuUtil,23.4204
1615110120,MG01,OSLinux-MEM_MEM_MemUsedPercent,48.7531
1615110120,MG01,OSLinux-NET_NET_NicLatency,6.6751
1615110120,MG02,OSLinux-CPU_CPU_CPUCpuUtil,21.6741
1615110120,MG02,OSLinux-MEM_MEM_MemUsedPercent,46.3976
1615110120,MG02,OSLinux-NET_NET_NicLatency,6.1156
1615110120,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,20.0886
1615110120,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.894
1615110120,Mysql01,OSLinux-NET_NET_NicLatency,7.7198
1615110120,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,23.293
1615110120,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.0854
1615110120,Redis01,OSLinux-NET_NET_NicLatency,9.841
1615110180,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,22.1948
1615110180,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,48.8324
1615110180,Tomcat01,OSLinux-NET_NET_NicLatency,5.601
1615110180,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,21.0067
1615110180,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,46.3839
1615110180,Tomcat02,OSLinux-NET_NET_NicLatency,10.0586
1615110180,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.0773
1615110180,MG01,OSLinux-MEM_MEM_MemUsedPercent,47.6678
1615110180,MG01,OSLinux-NET_NET_NicLatency,10.2115
1615110180,MG02,OSLinux-CPU_CPU_CPUCpuUtil,23.6955
1615110180,MG02,OSLinux-MEM_MEM_MemUsedPercent,49.3129
1615110180,MG02,OSLinux-NET_NET_NicLatency,6.8091
1615110180,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,20.3938
1615110180,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.2259
1615110180,Mysql01,OSLinux-NET_NET_NicLatency,6.7919
1615110180,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,23.3385
1615110180,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.0999
1615110180,Redis01,OSLinux-NET_NET_NicLatency,9.5637
1615110240,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,19.1787
1615110240,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,48.2716
1615110240,Tomcat01,OSLinux-NET_NET_NicLatency,7.3296
1615110240,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,23.6192
1615110240,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,46.8902
1615110240,Tomcat02,OSLinux-NET_NET_NicLatency,6.2494
1615110240,MG01,OSLinux-CPU_CPU_CPUCpuUtil,23.7044
1615110240,MG01,OSLinux-MEM_MEM_MemUsedPercent,48.302
1615110240,MG01,OSLinux-NET_NET_NicLatency,9.5339
1615110240,MG02,OSLinux-CPU_CPU_CPUCpuUtil,21.936
1615110240,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.2196
1615110240,MG02,OSLinux-NET_NET_NicLatency,9.6271
1615110240,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,20.3087
1615110240,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,47.8309
1615110240,Mysql01,OSLinux-NET_NET_NicLatency,5.0033
1615110240,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,20.5539
1615110240,Redis01,OSLinux-MEM_MEM_MemUsedPercent,48.9937
1615110240,Redis01,OSLinux-NET_NET_NicLatency,9.5851
1615110300,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,23.3727
1615110300,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,46.1864
1615110300,Tomcat01,OSLinux-NET_NET_NicLatency,6.8644
1615110300,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,21.0578
1615110300,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,45.5756
1615110300,Tomcat02,OSLinux-NET_NET_NicLatency,7.0909
1615110300,MG01,OSLinux-CPU_CPU_CPUCpuUtil,23.3773
1615110300,MG01,OSLinux-MEM_MEM_MemUsedPercent,48.4656
1615110300,MG01,OSLinux-NET_NET_NicLatency,6.0377
1615110300,MG02,OSLinux-CPU_CPU_CPUCpuUtil,23.3899
1615110300,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.7006
1615110300,MG02,OSLinux-NET_NET_NicLatency,9.5073
1615110300,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,19.8863
1615110300,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,45.5786
1615110300,Mysql01,OSLinux-NET_NET_NicLatency,6.5104
1615110300,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,22.09
1615110300,Redis01,OSLinux-MEM_MEM_MemUsedPercent,46.6203
1615110300,Redis01,OSLinux-NET_NET_NicLatency,10.3045
1615110360,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,24.739
1615110360,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,45.0788
1615110360,Tomcat01,OSLinux-NET_NET_NicLatency,6.9806
1615110360,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,20.9262
1615110360,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,46.1908
1615110360,Tomcat02,OSLinux-NET_NET_NicLatency,7.5816
1615110360,MG01,OSLinux-CPU_CPU_CPUCpuUtil,24.3891
1615110360,MG01,OSLinux-MEM_MEM_MemUsedPercent,45.1433
1615110360,MG01,OSLinux-NET_NET_NicLatency,10.0147
1615110360,MG02,OSLinux-CPU_CPU_CPUCpuUtil,20.8538
1615110360,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.0813
1615110360,MG02,OSLinux-NET_NET_NicLatency,10.3981
1615110360,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,20.6339
1615110360,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,46.2727
1615110360,Mysql01,OSLinux-NET_NET_NicLatency,5.7002
1615110360,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,21.2033
1615110360,Redis01,OSLinux-MEM_MEM_MemUsedPercent,45.7173
1615110360,Redis01,OSLinux-NET_NET_NicLatency,6.0782
1615110420,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,21.0611
1615110420,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,50.508
1615110420,Tomcat01,OSLinux-NET_NET_NicLatency,9.7476
1615110420,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,22.3706
1615110420,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.8533
1615110420,Tomcat02,OSLinux-NET_NET_NicLatency,6.9775
1615110420,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.8047
1615110420,MG01,OSLinux-MEM_MEM_MemUsedPercent,50.3133
1615110420,MG01,OSLinux-NET_NET_NicLatency,8.65
1615110420,MG02,OSLinux-CPU_CPU_CPUCpuUtil,19.5918
1615110420,MG02,OSLinux-MEM_MEM_MemUsedPercent,50.5531
1615110420,MG02,OSLinux-NET_NET_NicLatency,10.3225
1615110420,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,19.2016
1615110420,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.2035
1615110420,Mysql01,OSLinux-NET_NET_NicLatency,6.4292
1615110420,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,22.2136
1615110420,Redis01,OSLinux-MEM_MEM_MemUsedPercent,50.0052
1615110420,Redis01,OSLinux-NET_NET_NicLatency,7.1033
1615110480,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,23.2662
1615110480,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,45.2471
1615110480,Tomcat01,OSLinux-NET_NET_NicLatency,6.6449
1615110480,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,19.7064
1615110480,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,45.8935
1615110480,Tomcat02,OSLinux-NET_NET_NicLatency,8.1695
1615110480,MG01,OSLinux-CPU_CPU_CPUCpuUtil,20.0467
1615110480,MG01,OSLinux-MEM_MEM_MemUsedPercent,49.7686
1615110480,MG01,OSLinux-NET_NET_NicLatency,5.5779
1615110480,MG02,OSLinux-CPU_CPU_CPUCpuUtil,22.738
1615110480,MG02,OSLinux-MEM_MEM_MemUsedPercent,50.166
1615110480,MG02,OSLinux-NET_NET_NicLatency,5.7594
1615110480,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,20.3048
1615110480,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.5894
1615110480,Mysql01,OSLinux-NET_NET_NicLatency,7.8214
1615110480,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,24.5929
1615110480,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.0276
1615110480,Redis01,OSLinux-NET_NET_NicLatency,7.3879
1615110540,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,19.7042
1615110540,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,50.0927
1615110540,Tomcat01,OSLinux-NET_NET_NicLatency,9.6453
1615110540,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,23.4961
1615110540,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,48.6047
1615110540,Tomcat02,OSLinux-NET_NET_NicLatency,5.5999
1615110540,MG01,OSLinux-CPU_CPU_CPUCpuUtil,24.7503
1615110540,MG01,OSLinux-MEM_MEM_MemUsedPercent,45.6141
1615110540,MG01,OSLinux-NET_NET_NicLatency,9.7014
1615110540,MG02,OSLinux-CPU_CPU_CPUCpuUtil,23.3394
1615110540,MG02,OSLinux-MEM_MEM_MemUsedPercent,46.9044
1615110540,MG02,OSLinux-NET_NET_NicLatency,9.108
1615110540,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,21.4635
1615110540,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.5045
1615110540,Mysql01,OSLinux-NET_NET_NicLatency,5.2601
1615110540,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,24.6006
1615110540,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.3067
1615110540,Redis01,OSLinux-NET_NET_NicLatency,9.8192
1615110600,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,24.1553
1615110600,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,49.0638
1615110600,Tomcat01,OSLinux-NET_NET_NicLatency,7.5504
1615110600,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,24.8458
1615110600,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,50.6805
1615110600,Tomcat02,OSLinux-NET_NET_NicLatency,10.7404
1615110600,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.4947
1615110600,MG01,OSLinux-MEM_MEM_MemUsedPercent,49.2246
1615110600,MG01,OSLinux-NET_NET_NicLatency,9.3652
1615110600,MG02,OSLinux-CPU_CPU_CPUCpuUtil,22.6356
1615110600,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.0948
1615110600,MG02,OSLinux-NET_NET_NicLatency,10.5432
1615110600,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,21.6312
1615110600,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,48.5701
1615110600,Mysql01,OSLinux-NET_NET_NicLatency,9.8883
1615110600,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,20.6513
1615110600,Redis01,OSLinux-MEM_MEM_MemUsedPercent,45.1753
1615110600,Redis01,OSLinux-NET_NET_NicLatency,10.5403
1615110660,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,24.3863
1615110660,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,48.9889
1615110660,Tomcat01,OSLinux-NET_NET_NicLatency,8.4981
1615110660,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,19.787
1615110660,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.4799
1615110660,Tomcat02,OSLinux-NET_NET_NicLatency,10.679
1615110660,MG01,OSLinux-CPU_CPU_CPUCpuUtil,19.0197
1615110660,MG01,OSLinux-MEM_MEM_MemUsedPercent,47.5148
1615110660,MG01,OSLinux-NET_NET_NicLatency,5.3422
1615110660,MG02,OSLinux-CPU_CPU_CPUCpuUtil,24.9865
1615110660,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.6263
1615110660,MG02,OSLinux-NET_NET_NicLatency,10.7223
1615110660,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,24.0472
1615110660,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.3903
1615110660,Mysql01,OSLinux-NET_NET_NicLatency,5.2536
1615110660,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,23.1724
1615110660,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.9579
1615110660,Redis01,OSLinux-NET_NET_NicLatency,7.9475
1615110720,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,20.4352
1615110720,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,47.7586
1615110720,Tomcat01,OSLinux-NET_NET_NicLatency,8.8849
1615110720,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,22.4191
1615110720,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,50.3402
1615110720,Tomcat02,OSLinux-NET_NET_NicLatency,8.0688
1615110720,MG01,OSLinux-CPU_CPU_CPUCpuUtil,22.0757
1615110720,MG01,OSLinux-MEM_MEM_MemUsedPercent,50.9334
1615110720,MG01,OSLinux-NET_NET_NicLatency,6.2912
1615110720,MG02,OSLinux-CPU_CPU_CPUCpuUtil,19.0995
1615110720,MG02,OSLinux-MEM_MEM_MemUsedPercent,46.9709
1615110720,MG02,OSLinux-NET_NET_NicLatency,6.879
1615110720,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,19.7438
1615110720,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,47.5089
1615110720,Mysql01,OSLinux-NET_NET_NicLatency,5.2078
1615110720,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,24.525
1615110720,Redis01,OSLinux-MEM_MEM_MemUsedPercent,47.9061
1615110720,Redis01,OSLinux-NET_NET_NicLatency,10.2728
1615110780,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,22.572
1615110780,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,49.6534
1615110780,Tomcat01,OSLinux-NET_NET_NicLatency,6.0066
1615110780,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,21.0645
1615110780,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,49.9456
1615110780,Tomcat02,OSLinux-NET_NET_NicLatency,9.8273
1615110780,MG01,OSLinux-CPU_CPU_CPUCpuUtil,24.8676
1615110780,MG01,OSLinux-MEM_MEM_MemUsedPercent,45.7099
1615110780,MG01,OSLinux-NET_NET_NicLatency,6.261
1615110780,MG02,OSLinux-CPU_CPU_CPUCpuUtil,19.6398
1615110780,MG02,OSLinux-MEM_MEM_MemUsedPercent,49.3423
1615110780,MG02,OSLinux-NET_NET_NicLatency,9.4726
1615110780,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,22.8886
1615110780,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.6772
1615110780,Mysql01,OSLinux-NET_NET_NicLatency,8.0957
1615110780,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,22.3738
1615110780,Redis01,OSLinux-MEM_MEM_MemUsedPercent,50.5262
1615110780,Redis01,OSLinux-NET_NET_NicLatency,8.8897
1615110840,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,21.528
1615110840,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,47.5936
1615110840,Tomcat01,OSLinux-NET_NET_NicLatency,8.3659
1615110840,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,21.1703
1615110840,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.3468
1615110840,Tomcat02,OSLinux-NET_NET_NicLatency,7.5611
1615110840,MG01,OSLinux-CPU_CPU_CPUCpuUtil,21.2286
1615110840,MG01,OSLinux-MEM_MEM_MemUsedPercent,50.8313
1615110840,MG01,OSLinux-NET_NET_NicLatency,5.542
1615110840,MG02,OSLinux-CPU_CPU_CPUCpuUtil,19.1016
1615110840,MG02,OSLinux-MEM_MEM_MemUsedPercent,49.3289
1615110840,MG02,OSLinux-NET_NET_NicLatency,7.3713
1615110840,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,21.6934
1615110840,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,48.5509
1615110840,Mysql01,OSLinux-NET_NET_NicLatency,7.202
1615110840,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,20.4351
1615110840,Redis01,OSLinux-MEM_MEM_MemUsedPercent,45.0921
1615110840,Redis01,OSLinux-NET_NET_NicLatency,10.2428
1615110900,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,20.4464
1615110900,Tomcat01,OSLinux-MEM_MEM_MemUsedPercent,46.5289
1615110900,Tomcat01,OSLinux-NET_NET_NicLatency,9.1891
1615110900,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,23.7804
1615110900,Tomcat02,OSLinux-MEM_MEM_MemUsedPercent,47.8179
1615110900,Tomcat02,OSLinux-NET_NET_NicLatency,7.3247
1615110900,MG01,OSLinux-CPU_CPU_CPUCpuUtil,20.4012
1615110900,MG01,OSLinux-MEM_MEM_MemUsedPercent,49.7896
1615110900,MG01,OSLinux-NET_NET_NicLatency,10.1812
1615110900,MG02,OSLinux-CPU_CPU_CPUCpuUtil,24.1478
1615110900,MG02,OSLinux-MEM_MEM_MemUsedPercent,45.6862
1615110900,MG02,OSLinux-NET_NET_NicLatency,8.5625
1615110900,Mysql01,OSLinux-CPU_CPU_CPUCpuUtil,24.9112
1615110900,Mysql01,OSLinux-MEM_MEM_MemUsedPercent,49.291
1615110900,Mysql01,OSLinux-NET_NET_NicLatency,7.7554
1615110900,Redis01,OSLinux-CPU_CPU_CPUCpuUtil,19.8707
